,nombre,seguidores,foto,popularidad,generos
60,Hardwell,3677212,https://i.scdn.co/image/ab6761610000e5eb1cbb1805834e1767a18a328b,69,electro house
60,Hardwell,3677212,https://i.scdn.co/image/ab6761610000e5eb1cbb1805834e1767a18a328b,69,pop dance
60,Hardwell,3677212,https://i.scdn.co/image/ab6761610000e5eb1cbb1805834e1767a18a328b,69,progressive electro house
60,Hardwell,3677212,https://i.scdn.co/image/ab6761610000e5eb1cbb1805834e1767a18a328b,69,progressive house
60,Hardwell,3677212,https://i.scdn.co/image/ab6761610000e5eb1cbb1805834e1767a18a328b,69,tropical house
61,Oliver Koletzki,311331,https://i.scdn.co/image/ab6761610000e5eb0a51f7b8076d36c7c1bbb784,55,electronica
61,Oliver Koletzki,311331,https://i.scdn.co/image/ab6761610000e5eb0a51f7b8076d36c7c1bbb784,55,german techno
61,Oliver Koletzki,311331,https://i.scdn.co/image/ab6761610000e5eb0a51f7b8076d36c7c1bbb784,55,minimal techno
61,Oliver Koletzki,311331,https://i.scdn.co/image/ab6761610000e5eb0a51f7b8076d36c7c1bbb784,55,organic electronic
61,Oliver Koletzki,311331,https://i.scdn.co/image/ab6761610000e5eb0a51f7b8076d36c7c1bbb784,55,organic house
61,Oliver Koletzki,311331,https://i.scdn.co/image/ab6761610000e5eb0a51f7b8076d36c7c1bbb784,55,tech house
62,Sticky Fingers,953080,https://i.scdn.co/image/ab6761610000e5eb21ebb7e4085f6c9765fbe9a5,67,australian reggae fusion
62,Sticky Fingers,953080,https://i.scdn.co/image/ab6761610000e5eb21ebb7e4085f6c9765fbe9a5,67,reggae fusion
63,Emrod,14471,https://i.scdn.co/image/ab6761610000e5eb2a877ec988c6d67bb23f1dc9,47,new french touch
63,Emrod,14471,https://i.scdn.co/image/ab6761610000e5eb2a877ec988c6d67bb23f1dc9,47,tropical house
64,Tash Sultana,1534646,https://i.scdn.co/image/ab6761610000e5eb2a9b583858f94348f0fe2b78,64,australian reggae fusion
65,Kid Francescoli,156879,https://i.scdn.co/image/ab6761610000e5ebe62d35ce272f9adae1b8f5bf,61,electronica
65,Kid Francescoli,156879,https://i.scdn.co/image/ab6761610000e5ebe62d35ce272f9adae1b8f5bf,61,french indie pop
65,Kid Francescoli,156879,https://i.scdn.co/image/ab6761610000e5ebe62d35ce272f9adae1b8f5bf,61,french indietronica
65,Kid Francescoli,156879,https://i.scdn.co/image/ab6761610000e5ebe62d35ce272f9adae1b8f5bf,61,new french touch
66,Central Cee,2380256,https://i.scdn.co/image/ab6761610000e5eb04fd53cd7eb0cf48d82de940,85,melodic drill
67,Mako Road,87265,https://i.scdn.co/image/ab6761610000e5eb57ea47e6c038d1a9f54a22c4,55,christchurch indie
68,Bad Bunny,63611986,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,100,reggaeton
68,Bad Bunny,63611986,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,100,trap latino
68,Bad Bunny,63611986,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,100,urbano latino
69,Bob Marley & The Wailers,11193468,https://i.scdn.co/image/b5aae2067db80f694a980e596e7f49618c1206c9,80,reggae
69,Bob Marley & The Wailers,11193468,https://i.scdn.co/image/b5aae2067db80f694a980e596e7f49618c1206c9,80,roots reggae
70,C. Tangana,2335274,https://i.scdn.co/image/ab6761610000e5ebdfb9d2cb6a43021d9002a10e,76,urbano espanol
71,Antonio Carmona,123127,https://i.scdn.co/image/ab6761610000e5ebcb8d7a13f0e66c00ed425580,60,flamenco
71,Antonio Carmona,123127,https://i.scdn.co/image/ab6761610000e5ebcb8d7a13f0e66c00ed425580,60,nuevo flamenco
71,Antonio Carmona,123127,https://i.scdn.co/image/ab6761610000e5ebcb8d7a13f0e66c00ed425580,60,pop flamenco
71,Antonio Carmona,123127,https://i.scdn.co/image/ab6761610000e5ebcb8d7a13f0e66c00ed425580,60,rumba
71,Antonio Carmona,123127,https://i.scdn.co/image/ab6761610000e5ebcb8d7a13f0e66c00ed425580,60,spanish pop
72,Bad Gyal,875475,https://i.scdn.co/image/ab6761610000e5ebfd74ac45ab159f2fad459ca7,68,neoperreo
72,Bad Gyal,875475,https://i.scdn.co/image/ab6761610000e5ebfd74ac45ab159f2fad459ca7,68,rap catala
72,Bad Gyal,875475,https://i.scdn.co/image/ab6761610000e5ebfd74ac45ab159f2fad459ca7,68,rap latina
72,Bad Gyal,875475,https://i.scdn.co/image/ab6761610000e5ebfd74ac45ab159f2fad459ca7,68,trap catala
72,Bad Gyal,875475,https://i.scdn.co/image/ab6761610000e5ebfd74ac45ab159f2fad459ca7,68,urbano espanol
72,Bad Gyal,875475,https://i.scdn.co/image/ab6761610000e5ebfd74ac45ab159f2fad459ca7,68,urbano latino
73,M83,2175914,https://i.scdn.co/image/ab6761610000e5ebfdb74f864a7a2cca6014a8a6,72,french shoegaze
73,M83,2175914,https://i.scdn.co/image/ab6761610000e5ebfdb74f864a7a2cca6014a8a6,72,french synthpop
73,M83,2175914,https://i.scdn.co/image/ab6761610000e5ebfdb74f864a7a2cca6014a8a6,72,indietronica
73,M83,2175914,https://i.scdn.co/image/ab6761610000e5ebfdb74f864a7a2cca6014a8a6,72,metropopolis
73,M83,2175914,https://i.scdn.co/image/ab6761610000e5ebfdb74f864a7a2cca6014a8a6,72,neo-synthpop
74,Louis Armstrong,2611161,https://i.scdn.co/image/ab6772690000c46c4a0e9d5e55f9f3721c3243c5,73,adult standards
74,Louis Armstrong,2611161,https://i.scdn.co/image/ab6772690000c46c4a0e9d5e55f9f3721c3243c5,73,dixieland
74,Louis Armstrong,2611161,https://i.scdn.co/image/ab6772690000c46c4a0e9d5e55f9f3721c3243c5,73,harlem renaissance
74,Louis Armstrong,2611161,https://i.scdn.co/image/ab6772690000c46c4a0e9d5e55f9f3721c3243c5,73,jazz trumpet
74,Louis Armstrong,2611161,https://i.scdn.co/image/ab6772690000c46c4a0e9d5e55f9f3721c3243c5,73,new orleans jazz
74,Louis Armstrong,2611161,https://i.scdn.co/image/ab6772690000c46c4a0e9d5e55f9f3721c3243c5,73,swing
74,Louis Armstrong,2611161,https://i.scdn.co/image/ab6772690000c46c4a0e9d5e55f9f3721c3243c5,73,vocal jazz
75,Bon Iver,3354930,https://i.scdn.co/image/ab6761610000e5eb67be065df01f37a3880216be,77,eau claire indie
75,Bon Iver,3354930,https://i.scdn.co/image/ab6761610000e5eb67be065df01f37a3880216be,77,indie folk
75,Bon Iver,3354930,https://i.scdn.co/image/ab6761610000e5eb67be065df01f37a3880216be,77,melancholia
76,Kiko Veneno,78885,https://i.scdn.co/image/ab6761610000e5ebed54512fe7b27de8b410915b,52,cantautor
76,Kiko Veneno,78885,https://i.scdn.co/image/ab6761610000e5ebed54512fe7b27de8b410915b,52,flamenco
76,Kiko Veneno,78885,https://i.scdn.co/image/ab6761610000e5ebed54512fe7b27de8b410915b,52,flamenco fusion
76,Kiko Veneno,78885,https://i.scdn.co/image/ab6761610000e5ebed54512fe7b27de8b410915b,52,rock andaluz
76,Kiko Veneno,78885,https://i.scdn.co/image/ab6761610000e5ebed54512fe7b27de8b410915b,52,rumba
76,Kiko Veneno,78885,https://i.scdn.co/image/ab6761610000e5ebed54512fe7b27de8b410915b,52,spanish new wave
77,Lyall Moloney,6810,https://i.scdn.co/image/ab6761610000e5eba16de54ec57bdce8c2bf2388,36,australian reggae fusion
78,Dove Cameron,3997314,https://i.scdn.co/image/ab6761610000e5eb7ffd2d64fa0dcb3bda3cd423,74,pop
78,Dove Cameron,3997314,https://i.scdn.co/image/ab6761610000e5eb7ffd2d64fa0dcb3bda3cd423,74,post-teen pop
79,Rhye,609747,https://i.scdn.co/image/ab6761610000e5eb9881987894170acc9a9d4f3c,63,downtempo
79,Rhye,609747,https://i.scdn.co/image/ab6761610000e5eb9881987894170acc9a9d4f3c,63,indie soul
79,Rhye,609747,https://i.scdn.co/image/ab6761610000e5eb9881987894170acc9a9d4f3c,63,indietronica
79,Rhye,609747,https://i.scdn.co/image/ab6761610000e5eb9881987894170acc9a9d4f3c,63,shimmer pop
80,Rex Orange County,4995188,https://i.scdn.co/image/ab6761610000e5ebffb90f91cb2f487d7309f7bc,79,bedroom pop
80,Rex Orange County,4995188,https://i.scdn.co/image/ab6761610000e5ebffb90f91cb2f487d7309f7bc,79,pop
81,Vitalic,282160,https://i.scdn.co/image/ab6761610000e5eb8ed89b2d8d0d1234f19425ec,52,alternative dance
81,Vitalic,282160,https://i.scdn.co/image/ab6761610000e5eb8ed89b2d8d0d1234f19425ec,52,electro house
81,Vitalic,282160,https://i.scdn.co/image/ab6761610000e5eb8ed89b2d8d0d1234f19425ec,52,electroclash
81,Vitalic,282160,https://i.scdn.co/image/ab6761610000e5eb8ed89b2d8d0d1234f19425ec,52,electronica
81,Vitalic,282160,https://i.scdn.co/image/ab6761610000e5eb8ed89b2d8d0d1234f19425ec,52,filter house
81,Vitalic,282160,https://i.scdn.co/image/ab6761610000e5eb8ed89b2d8d0d1234f19425ec,52,french indietronica
81,Vitalic,282160,https://i.scdn.co/image/ab6761610000e5eb8ed89b2d8d0d1234f19425ec,52,french techno
81,Vitalic,282160,https://i.scdn.co/image/ab6761610000e5eb8ed89b2d8d0d1234f19425ec,52,new rave
82,La Bien Querida,101090,https://i.scdn.co/image/ab6761610000e5eb606bb95aaf8ba7fb74b67432,55,latin rock
82,La Bien Querida,101090,https://i.scdn.co/image/ab6761610000e5eb606bb95aaf8ba7fb74b67432,55,spanish indie pop
82,La Bien Querida,101090,https://i.scdn.co/image/ab6761610000e5eb606bb95aaf8ba7fb74b67432,55,spanish noise pop
83,Maduk,83517,https://i.scdn.co/image/ab6761610000e5ebc62c41f3c2f434c5ccdc3da9,53,chillstep
83,Maduk,83517,https://i.scdn.co/image/ab6761610000e5ebc62c41f3c2f434c5ccdc3da9,53,dancefloor dnb
83,Maduk,83517,https://i.scdn.co/image/ab6761610000e5ebc62c41f3c2f434c5ccdc3da9,53,drum and bass
83,Maduk,83517,https://i.scdn.co/image/ab6761610000e5ebc62c41f3c2f434c5ccdc3da9,53,dutch dnb
83,Maduk,83517,https://i.scdn.co/image/ab6761610000e5ebc62c41f3c2f434c5ccdc3da9,53,liquid funk
84,Marianna Ray,244,https://i.scdn.co/image/ab6761610000e5eb34ef1eb447513dfe444ae253,31,
85,Mujeres,22254,https://i.scdn.co/image/ab6761610000e5ebe7e2c98ccd528dc2d2143750,37,indie catala
85,Mujeres,22254,https://i.scdn.co/image/ab6761610000e5ebe7e2c98ccd528dc2d2143750,37,latin rock
85,Mujeres,22254,https://i.scdn.co/image/ab6761610000e5ebe7e2c98ccd528dc2d2143750,37,spanish indie pop
85,Mujeres,22254,https://i.scdn.co/image/ab6761610000e5ebe7e2c98ccd528dc2d2143750,37,spanish noise pop
86,Carolina Durante,68138,https://i.scdn.co/image/ab6761610000e5ebd4cbba546edca4bf7fe7566e,51,latin rock
86,Carolina Durante,68138,https://i.scdn.co/image/ab6761610000e5ebd4cbba546edca4bf7fe7566e,51,spanish indie pop
86,Carolina Durante,68138,https://i.scdn.co/image/ab6761610000e5ebd4cbba546edca4bf7fe7566e,51,spanish modern rock
86,Carolina Durante,68138,https://i.scdn.co/image/ab6761610000e5ebd4cbba546edca4bf7fe7566e,51,spanish noise pop
87,Eric Prydz,535467,https://i.scdn.co/image/ab6761610000e5eb4170f1e4c72c0a9fc2eddc1d,65,disco house
87,Eric Prydz,535467,https://i.scdn.co/image/ab6761610000e5eb4170f1e4c72c0a9fc2eddc1d,65,edm
87,Eric Prydz,535467,https://i.scdn.co/image/ab6761610000e5eb4170f1e4c72c0a9fc2eddc1d,65,electro house
87,Eric Prydz,535467,https://i.scdn.co/image/ab6761610000e5eb4170f1e4c72c0a9fc2eddc1d,65,pop dance
87,Eric Prydz,535467,https://i.scdn.co/image/ab6761610000e5eb4170f1e4c72c0a9fc2eddc1d,65,progressive house
87,Eric Prydz,535467,https://i.scdn.co/image/ab6761610000e5eb4170f1e4c72c0a9fc2eddc1d,65,vocal house
88,Los Hijos del sol,26499,https://i.scdn.co/image/ab67616d0000b273ab9f94c83c8f0e963a35d5d9,39,chicha
88,Los Hijos del sol,26499,https://i.scdn.co/image/ab67616d0000b273ab9f94c83c8f0e963a35d5d9,39,cumbia amazonica
88,Los Hijos del sol,26499,https://i.scdn.co/image/ab67616d0000b273ab9f94c83c8f0e963a35d5d9,39,cumbia peruana
89,Steve Lacy,2872816,https://i.scdn.co/image/ab6761610000e5eb09ac9d040c168d4e4f58eb42,85,afrofuturism
90,Arctic Monkeys,18225081,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,89,garage rock
90,Arctic Monkeys,18225081,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,89,modern rock
90,Arctic Monkeys,18225081,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,89,permanent wave
90,Arctic Monkeys,18225081,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,89,rock
90,Arctic Monkeys,18225081,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,89,sheffield indie
91,Vivi K,6389,https://i.scdn.co/image/ab6761610000e5ebce84ecede657223860d37250,39,
92,Dario Von Slutty,4010,https://i.scdn.co/image/ab67616d0000b2738544cc94e0348c77cc72fe2a,30,
93,Rihanna,52324660,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,91,barbadian pop
93,Rihanna,52324660,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,91,dance pop
93,Rihanna,52324660,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,91,pop
93,Rihanna,52324660,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,91,urban contemporary
94,David Guetta,25413933,https://i.scdn.co/image/ab6761610000e5eb75348e1aade2645ad9c58829,91,big room
94,David Guetta,25413933,https://i.scdn.co/image/ab6761610000e5eb75348e1aade2645ad9c58829,91,dance pop
94,David Guetta,25413933,https://i.scdn.co/image/ab6761610000e5eb75348e1aade2645ad9c58829,91,edm
94,David Guetta,25413933,https://i.scdn.co/image/ab6761610000e5eb75348e1aade2645ad9c58829,91,pop
94,David Guetta,25413933,https://i.scdn.co/image/ab6761610000e5eb75348e1aade2645ad9c58829,91,pop dance
95,Bebe Rexha,7929838,https://i.scdn.co/image/ab6761610000e5ebabfac786f093c4da55c99d4e,85,dance pop
95,Bebe Rexha,7929838,https://i.scdn.co/image/ab6761610000e5ebabfac786f093c4da55c99d4e,85,edm
95,Bebe Rexha,7929838,https://i.scdn.co/image/ab6761610000e5ebabfac786f093c4da55c99d4e,85,pop
95,Bebe Rexha,7929838,https://i.scdn.co/image/ab6761610000e5ebabfac786f093c4da55c99d4e,85,post-teen pop
96,Confetti,152644,https://i.scdn.co/image/ab6761610000e5eb6b74fec129863c6288f56fd2,64,la pop
96,Confetti,152644,https://i.scdn.co/image/ab6761610000e5eb6b74fec129863c6288f56fd2,64,social media pop
97,Kate Bush,1617558,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,74,art pop
97,Kate Bush,1617558,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,74,art rock
97,Kate Bush,1617558,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,74,baroque pop
97,Kate Bush,1617558,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,74,new wave pop
97,Kate Bush,1617558,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,74,permanent wave
97,Kate Bush,1617558,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,74,piano rock
97,Kate Bush,1617558,https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,74,singer-songwriter
98,Tom Odell,2825341,https://i.scdn.co/image/ab6761610000e5eb7e75420ae58cf25941cb2cd4,80,chill pop
99,America,1513373,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,69,album rock
99,America,1513373,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,69,art rock
99,America,1513373,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,69,classic rock
99,America,1513373,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,69,country rock
99,America,1513373,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,69,folk rock
99,America,1513373,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,69,mellow gold
99,America,1513373,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,69,rock
99,America,1513373,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,69,soft rock
100,George Martin,3844,https://i.scdn.co/image/ab67616d0000b2733b93dc6dd05ca592fc245e76,64,
101,Green Day,13741334,https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf,81,permanent wave
101,Green Day,13741334,https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf,81,punk
102,Natalia Lafourcade,3740642,https://i.scdn.co/image/ab6761610000e5ebc3c42a12891de47e2a39a95a,75,latin alternative
102,Natalia Lafourcade,3740642,https://i.scdn.co/image/ab6761610000e5ebc3c42a12891de47e2a39a95a,75,mexican pop
102,Natalia Lafourcade,3740642,https://i.scdn.co/image/ab6761610000e5ebc3c42a12891de47e2a39a95a,75,rock en espanol
102,Natalia Lafourcade,3740642,https://i.scdn.co/image/ab6761610000e5ebc3c42a12891de47e2a39a95a,75,veracruz indie
103,Fedez,1941211,https://i.scdn.co/image/ab6761610000e5eb6c590ba447e4dda354e510a8,66,italian pop
104,Tananai,141055,https://i.scdn.co/image/ab6761610000e5eb3367a54bcede278844e6c351,66,italian indie pop
105,Mara Sattei,106646,https://i.scdn.co/image/ab6761610000e5eb40839f4093806a1c9d7257f4,61,italian hip hop
105,Mara Sattei,106646,https://i.scdn.co/image/ab6761610000e5eb40839f4093806a1c9d7257f4,61,italian pop
106,The Police,5303065,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,76,album rock
106,The Police,5303065,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,76,classic rock
106,The Police,5303065,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,76,mellow gold
106,The Police,5303065,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,76,permanent wave
106,The Police,5303065,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,76,rock
107,Ayra Starr,806381,https://i.scdn.co/image/ab6761610000e5ebbaed60fa7f1211cea0f18e34,73,
108,LUM!X,133394,https://i.scdn.co/image/ab6761610000e5ebdbeb7cb1980f2ab744319ed4,71,melbourne bounce international
108,LUM!X,133394,https://i.scdn.co/image/ab6761610000e5ebdbeb7cb1980f2ab744319ed4,71,slap house
109,Gabry Ponte,405090,https://i.scdn.co/image/ab6761610000e5ebc73eb3b51fba8b563ba0f6c6,75,edm
109,Gabry Ponte,405090,https://i.scdn.co/image/ab6761610000e5ebc73eb3b51fba8b563ba0f6c6,75,eurodance
109,Gabry Ponte,405090,https://i.scdn.co/image/ab6761610000e5ebc73eb3b51fba8b563ba0f6c6,75,europop
109,Gabry Ponte,405090,https://i.scdn.co/image/ab6761610000e5ebc73eb3b51fba8b563ba0f6c6,75,italo dance
109,Gabry Ponte,405090,https://i.scdn.co/image/ab6761610000e5ebc73eb3b51fba8b563ba0f6c6,75,pop dance
109,Gabry Ponte,405090,https://i.scdn.co/image/ab6761610000e5ebc73eb3b51fba8b563ba0f6c6,75,slap house
109,Gabry Ponte,405090,https://i.scdn.co/image/ab6761610000e5ebc73eb3b51fba8b563ba0f6c6,75,tropical house
110,Julieta Venegas,1866107,https://i.scdn.co/image/ab6761610000e5ebbc5aa2e1c5632844b4dd518d,76,latin alternative
110,Julieta Venegas,1866107,https://i.scdn.co/image/ab6761610000e5ebbc5aa2e1c5632844b4dd518d,76,latin pop
110,Julieta Venegas,1866107,https://i.scdn.co/image/ab6761610000e5ebbc5aa2e1c5632844b4dd518d,76,latin rock
110,Julieta Venegas,1866107,https://i.scdn.co/image/ab6761610000e5ebbc5aa2e1c5632844b4dd518d,76,rock en espanol
111,Drake,71397166,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9,98,canadian hip hop
111,Drake,71397166,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9,98,canadian pop
111,Drake,71397166,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9,98,hip hop
111,Drake,71397166,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9,98,rap
111,Drake,71397166,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9,98,toronto rap
112,Wizkid,3233655,https://i.scdn.co/image/ab6761610000e5eb9050b61368975fda051cdc06,79,afro dancehall
112,Wizkid,3233655,https://i.scdn.co/image/ab6761610000e5eb9050b61368975fda051cdc06,79,afropop
112,Wizkid,3233655,https://i.scdn.co/image/ab6761610000e5eb9050b61368975fda051cdc06,79,azonto
112,Wizkid,3233655,https://i.scdn.co/image/ab6761610000e5eb9050b61368975fda051cdc06,79,nigerian hip hop
112,Wizkid,3233655,https://i.scdn.co/image/ab6761610000e5eb9050b61368975fda051cdc06,79,nigerian pop
113,Kyla,13631,https://i.scdn.co/image/ab6761610000e5eb2d9aaa502544d0538d8f42a1,70,uk funky
114,Elton John,10894986,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,86,glam rock
114,Elton John,10894986,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,86,mellow gold
114,Elton John,10894986,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,86,piano rock
115,Rigoberta Bandini,192332,https://i.scdn.co/image/ab6761610000e5eb6a3727c7950bbe4569704fa9,59,spanish synthpop
116,Amaia,299327,https://i.scdn.co/image/ab6761610000e5eb22a4affba921138c6751e0cb,57,latin talent show
116,Amaia,299327,https://i.scdn.co/image/ab6761610000e5eb22a4affba921138c6751e0cb,57,latin viral pop
116,Amaia,299327,https://i.scdn.co/image/ab6761610000e5eb22a4affba921138c6751e0cb,57,spanish pop
117,Akon,3582532,https://i.scdn.co/image/ab6761610000e5eb2eaca212e5583dfda30ebd4d,82,dance pop
118,Lil Nas X,12259340,https://i.scdn.co/image/ab6761610000e5ebd66f1e0c883f319443d68c45,83,lgbtq+ hip hop
118,Lil Nas X,12259340,https://i.scdn.co/image/ab6761610000e5ebd66f1e0c883f319443d68c45,83,pop
119,Jack Harlow,2788826,https://i.scdn.co/image/ab6761610000e5ebed3a04c76cbc92b97f59c3c0,82,deep underground hip hop
119,Jack Harlow,2788826,https://i.scdn.co/image/ab6761610000e5ebed3a04c76cbc92b97f59c3c0,82,kentucky hip hop
119,Jack Harlow,2788826,https://i.scdn.co/image/ab6761610000e5ebed3a04c76cbc92b97f59c3c0,82,rap
120,Cuco,2085164,https://i.scdn.co/image/ab6761610000e5eb2f8409f38b761a37ad38e1a8,73,bedroom pop
120,Cuco,2085164,https://i.scdn.co/image/ab6761610000e5eb2f8409f38b761a37ad38e1a8,73,dream pop
121,VAMERO,4935,https://i.scdn.co/image/ab6761610000e5ebb88910ddbb67e7f183d8f5d7,57,
122,LIZOT,62841,https://i.scdn.co/image/ab6761610000e5eb78b1e01580decc0cceb4ebf6,67,big room
122,LIZOT,62841,https://i.scdn.co/image/ab6761610000e5eb78b1e01580decc0cceb4ebf6,67,german dance
122,LIZOT,62841,https://i.scdn.co/image/ab6761610000e5eb78b1e01580decc0cceb4ebf6,67,pop dance
122,LIZOT,62841,https://i.scdn.co/image/ab6761610000e5eb78b1e01580decc0cceb4ebf6,67,slap house
122,LIZOT,62841,https://i.scdn.co/image/ab6761610000e5eb78b1e01580decc0cceb4ebf6,67,tropical house
123,Radiohead,7797721,https://i.scdn.co/image/ab6761610000e5eba03696716c9ee605006047fd,81,alternative rock
123,Radiohead,7797721,https://i.scdn.co/image/ab6761610000e5eba03696716c9ee605006047fd,81,art rock
123,Radiohead,7797721,https://i.scdn.co/image/ab6761610000e5eba03696716c9ee605006047fd,81,melancholia
123,Radiohead,7797721,https://i.scdn.co/image/ab6761610000e5eba03696716c9ee605006047fd,81,oxford indie
123,Radiohead,7797721,https://i.scdn.co/image/ab6761610000e5eba03696716c9ee605006047fd,81,permanent wave
123,Radiohead,7797721,https://i.scdn.co/image/ab6761610000e5eba03696716c9ee605006047fd,81,rock
124,Trinix Remix,69979,https://i.scdn.co/image/ab6761610000e5eb1e55784c57f40172f6f9cec1,60,
125,Trinix,121636,https://i.scdn.co/image/ab6761610000e5ebe0d7640483e3ae3f94def051,65,bass trap
125,Trinix,121636,https://i.scdn.co/image/ab6761610000e5ebe0d7640483e3ae3f94def051,65,new french touch
125,Trinix,121636,https://i.scdn.co/image/ab6761610000e5ebe0d7640483e3ae3f94def051,65,tropical house
126,Kygo,8271849,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938,81,edm
126,Kygo,8271849,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938,81,pop
126,Kygo,8271849,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938,81,pop dance
126,Kygo,8271849,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938,81,tropical house
127,DNCE,4395714,https://i.scdn.co/image/ab6761610000e5ebf516ed43c65fe21e21a7c5bd,71,dance pop
127,DNCE,4395714,https://i.scdn.co/image/ab6761610000e5ebf516ed43c65fe21e21a7c5bd,71,edm
127,DNCE,4395714,https://i.scdn.co/image/ab6761610000e5ebf516ed43c65fe21e21a7c5bd,71,pop
127,DNCE,4395714,https://i.scdn.co/image/ab6761610000e5ebf516ed43c65fe21e21a7c5bd,71,post-teen pop
128,The Strokes,4759721,https://i.scdn.co/image/ab6761610000e5eb64d74f5985cb66b2f7b60e93,77,alternative rock
128,The Strokes,4759721,https://i.scdn.co/image/ab6761610000e5eb64d74f5985cb66b2f7b60e93,77,garage rock
128,The Strokes,4759721,https://i.scdn.co/image/ab6761610000e5eb64d74f5985cb66b2f7b60e93,77,modern rock
128,The Strokes,4759721,https://i.scdn.co/image/ab6761610000e5eb64d74f5985cb66b2f7b60e93,77,permanent wave
128,The Strokes,4759721,https://i.scdn.co/image/ab6761610000e5eb64d74f5985cb66b2f7b60e93,77,rock
129,Dylan Owen,20536,https://i.scdn.co/image/ab6761610000e5eb9142eeef6a2df4e7bd34499d,37,indie pop rap
130,Kinetics,563,https://i.scdn.co/image/ab6761610000e5ebcd4f756f32602fbc1a033bd6,28,indie pop rap
131,Bizarrap,8872490,https://i.scdn.co/image/ab6761610000e5eb12085fdb28f314e01ef73a19,90,argentine hip hop
131,Bizarrap,8872490,https://i.scdn.co/image/ab6761610000e5eb12085fdb28f314e01ef73a19,90,pop venezolano
131,Bizarrap,8872490,https://i.scdn.co/image/ab6761610000e5eb12085fdb28f314e01ef73a19,90,trap argentino
131,Bizarrap,8872490,https://i.scdn.co/image/ab6761610000e5eb12085fdb28f314e01ef73a19,90,trap latino
131,Bizarrap,8872490,https://i.scdn.co/image/ab6761610000e5eb12085fdb28f314e01ef73a19,90,urbano latino
132,Nicki Nicole,3693962,https://i.scdn.co/image/ab6761610000e5eb0a6848fdccecdfb31702deb3,80,argentine hip hop
132,Nicki Nicole,3693962,https://i.scdn.co/image/ab6761610000e5eb0a6848fdccecdfb31702deb3,80,r&b argentino
132,Nicki Nicole,3693962,https://i.scdn.co/image/ab6761610000e5eb0a6848fdccecdfb31702deb3,80,trap argentino
